 ,Area,Mean,Min,Max
1503,8,98.250,96,100
1504,22,83.818,80,89
1505,28,148.321,105,171
1506,10,85.000,82,87
1507,26,134.962,110,160
1508,6,102.000,98,111
1509,14,108.857,100,114
1510,6,149.667,135,156
1511,12,125.417,121,130
1512,25,117.920,95,148
1513,7,91.429,88,95
1514,10,110.500,103,116
1515,12,81.917,80,85
1516,14,133.500,107,162
1517,28,116.286,99,128
1518,7,107.857,104,114
1519,6,119.500,111,127
1520,28,127.964,117,136
1521,13,129.154,124,134
1522,6,95.833,85,106
1523,13,96.769,84,108
1524,29,136.690,110,160
1525,28,101.143,85,116
1526,5,83.000,81,84
1527,35,107.486,90,120
1528,5,101.000,99,103
1529,5,164.200,155,167
1530,35,87.829,70,110
1531,14,103.643,97,109
1532,20,130.050,100,168
1533,9,116.667,107,124
1534,13,81.385,66,87
1535,7,82.000,82,82
1536,17,110.353,90,121
1537,9,122.889,98,148
1538,21,153.905,127,170
1539,27,110.778,102,118
1540,7,106.000,101,114
1541,7,115.000,111,119
1542,36,151.083,98,172
1543,7,92.143,91,94
1544,7,128.286,120,143
1545,5,102.400,97,113
1546,15,111.467,97,120
1547,32,133.562,111,151
1548,26,152.731,104,178
1549,22,125.818,94,156
1550,27,114.074,101,135
1551,20,123.500,110,132
1552,4,131.250,131,132
1553,35,98.200,80,127
1554,12,109.083,99,126
1555,21,93.571,83,103
1556,39,146.256,112,175
1557,22,116.545,107,125
1558,39,157.564,121,177
1559,27,142.407,115,157
1560,18,108.667,96,117
1561,18,123.389,117,131
1562,17,123.176,115,130
1563,24,98.875,74,130
1564,26,98.077,91,102
1565,7,89.571,85,93
1566,17,133.235,122,143
1567,16,140.812,127,151
1568,39,114.538,96,129
1569,28,142.036,118,155
1570,28,139.607,115,153
1571,18,132.889,126,140
1572,11,111.000,106,116
1573,39,157.179,96,187
1574,17,108.706,98,118
1575,12,129.417,117,136
1576,15,106.067,97,113
1577,37,168.973,124,185
1578,22,149.682,129,166
1579,9,82.333,71,93
1580,16,119.250,102,135
1581,12,98.417,88,105
1582,28,100.929,76,116
1583,4,85.000,82,87
1584,6,114.667,111,116
1585,20,85.300,73,97
1586,34,151.971,95,176
1587,7,112.714,102,120
1588,24,144.667,130,152
1589,7,131.714,123,136
1590,28,128.500,106,144
1591,32,117.531,85,142
1592,10,100.100,95,104
1593,8,108.250,103,114
1594,8,114.375,105,122
1595,36,139.528,111,161
1596,38,126.789,105,140
1597,31,155.323,121,174
1598,33,126.485,104,147
1599,4,83.750,76,88
1600,5,98.600,95,108
1601,15,139.533,131,145
1602,4,79.250,63,91
1603,10,113.300,104,117
1604,16,138.750,124,153
1605,18,123.833,114,133
1606,38,89.789,79,100
1607,14,125.500,121,131
1608,39,156.641,118,169
1609,7,117.429,111,122
1610,23,138.826,120,150
1611,14,126.143,117,133
1612,18,110.778,96,125
1613,4,94.500,92,97
1614,36,132.861,98,162
1615,9,117.889,108,132
1616,23,120.522,100,133
1617,6,121.833,119,125
1618,7,100.571,91,105
1619,12,136.833,123,145
1620,24,156.000,96,211
1621,25,134.320,100,164
