 ,Area,Mean,Min,Max
1304,36,164.139,153,174
1305,26,166.308,154,177
1306,16,164.438,157,173
1307,32,184.375,159,203
1308,27,160.370,148,170
1309,26,156.308,147,167
1310,26,157.654,151,164
1311,30,158.100,148,171
1312,23,157.130,148,161
1313,21,158.667,149,167
1314,21,166.048,156,174
1315,25,164.120,149,178
1316,28,159.071,150,167
1317,22,177.864,157,195
1318,15,164.000,158,172
1319,27,169.333,154,177
1320,31,170.387,151,181
1321,16,159.125,151,166
1322,23,167.870,153,177
1323,37,168.135,153,176
1324,25,163.360,150,172
1325,32,162.500,150,170
1326,29,170.517,160,176
1327,25,166.680,155,173
1328,18,165.944,151,174
1329,17,158.824,154,163
1330,34,158.735,154,164
1331,35,171.114,160,178
1332,21,188.810,164,204
1333,26,183.231,158,196
1334,28,188.464,154,204
1335,18,163.111,152,173
1336,32,163.000,152,175
1337,18,167.111,161,173
1338,15,170.067,158,178
1339,23,181.348,159,195
1340,18,166.167,157,174
1341,22,160.545,152,165
