 ,Area,Mean,Min,Max
2272,6,100.000,96,102
2273,23,136.913,125,146
2274,20,117.350,111,122
2275,18,101.111,96,105
2276,16,124.312,114,128
2277,23,141.261,138,143
2278,8,97.375,96,99
2279,17,140.824,129,151
2280,4,105.250,104,106
2281,7,119.857,117,124
2282,11,122.545,118,126
2283,34,126.441,120,132
2284,32,132.719,118,140
2285,4,143.500,142,146
2286,6,118.000,111,123
2287,5,128.400,124,131
2288,31,126.323,115,133
2289,17,124.412,117,134
2290,29,145.414,137,154
2291,4,123.000,121,125
2292,5,115.600,113,117
2293,19,114.368,106,123
2294,5,111.000,110,112
2295,4,124.250,123,125
2296,27,121.556,113,129
2297,14,137.714,125,147
2298,7,120.429,117,123
2299,10,120.700,117,124
2300,17,110.000,107,114
2301,12,110.833,105,115
2302,29,141.690,129,152
2303,35,137.571,121,152
2304,39,138.590,112,155
2305,9,128.222,122,133
2306,17,137.588,130,144
2307,4,99.000,98,101
2308,9,116.000,113,119
2309,35,121.943,112,132
2310,30,139.767,123,148
2311,5,114.600,113,117
2312,14,117.571,111,124
2313,14,128.357,123,133
2314,17,114.882,103,123
2315,23,115.696,108,122
2316,5,141.600,135,147
2317,16,121.062,116,127
2318,27,137.852,129,147
2319,7,104.000,102,106
2320,9,128.556,127,131
2321,32,128.000,117,140
2322,10,135.800,128,141
2323,9,115.556,108,121
2324,14,119.857,116,127
2325,29,110.828,105,117
2326,29,124.655,110,132
2327,38,120.842,111,128
2328,30,124.667,111,134
2329,21,114.286,105,123
2330,35,150.086,137,159
2331,4,106.250,106,107
2332,30,132.833,118,143
2333,16,114.375,110,119
2334,9,159.222,155,162
2335,16,161.000,153,166
2336,26,109.885,98,119
2337,30,124.800,107,135
2338,33,137.424,125,143
2339,18,129.500,123,134
2340,7,114.857,112,117
2341,7,124.429,120,128
2342,26,136.538,130,143
2343,9,122.444,117,127
2344,6,158.167,152,161
2345,7,120.714,118,123
2346,32,118.812,111,127
2347,11,117.182,114,121
2348,37,129.514,111,143
2349,24,107.167,100,114
2350,16,117.688,109,125
2351,13,103.923,103,106
2352,17,101.118,98,105
2353,18,110.056,107,112
2354,17,141.412,137,146
2355,33,105.394,95,114
2356,28,112.786,103,124
2357,11,120.727,116,124
2358,21,120.238,112,125
2359,21,125.429,113,137
2360,6,104.667,101,111
2361,8,147.250,143,151
2362,17,101.353,98,105
2363,15,103.400,98,108
2364,4,104.250,104,105
2365,12,127.333,122,131
2366,6,132.667,130,136
2367,11,111.818,101,118
2368,7,108.143,107,109
2369,31,110.710,102,117
2370,10,123.900,121,128
2371,5,139.200,139,140
2372,36,109.250,98,121
2373,4,103.000,102,104
2374,36,145.611,130,158
2375,15,111.667,108,114
2376,5,114.800,113,116
2377,26,116.000,108,123
2378,12,157.667,151,161
2379,40,137.350,113,151
2380,14,105.071,103,107
2381,5,125.600,121,131
2382,36,117.222,101,133
2383,20,126.600,121,132
2384,4,135.750,132,137
2385,26,138.808,127,148
2386,25,134.480,120,145
2387,6,147.500,145,151
2388,30,131.067,111,142
2389,7,110.714,108,112
2390,17,105.000,100,112
2391,7,103.000,101,105
2392,38,117.526,100,128
2393,21,116.429,105,129
2394,35,129.857,117,141
2395,16,132.500,124,138
2396,27,116.481,102,123
2397,5,108.800,108,111
2398,35,113.629,109,118
2399,8,106.375,105,109
2400,5,98.200,98,99
2401,29,137.448,131,145
2402,40,130.500,106,146
2403,24,121.500,102,136
2404,6,104.667,103,106
2405,37,105.243,102,109
2406,10,131.800,128,135
2407,10,117.300,112,121
2408,4,135.000,133,137
2409,14,103.357,102,106
2410,34,119.441,103,130
2411,23,115.217,109,120
2412,31,105.387,97,113
2413,34,121.559,113,132
2414,24,129.833,118,144
2415,4,114.000,113,116
2416,15,118.000,113,126
2417,14,118.000,109,125
2418,34,133.059,121,139
2419,38,139.263,118,154
2420,5,156.000,154,157
2421,25,118.000,108,128
2422,4,133.000,131,137
2423,10,113.700,108,120
2424,7,127.571,125,129
2425,8,132.625,128,135
2426,20,108.050,97,117
2427,24,138.125,125,152
2428,19,116.842,112,121
2429,38,115.658,105,123
2430,16,118.812,112,124
2431,17,121.941,110,134
2432,32,130.312,120,140
2433,24,100.750,97,108
2434,5,100.000,99,101
2435,30,126.800,114,134
2436,15,117.200,112,122
2437,21,121.714,116,126
2438,12,117.583,113,122
2439,13,125.308,120,129
2440,9,115.111,112,118
2441,13,107.000,105,109
2442,31,127.710,116,139
2443,26,114.885,108,123
2444,4,110.750,108,113
2445,19,99.263,96,102
2446,21,108.952,104,115
2447,29,138.724,121,152
2448,5,128.200,125,131
2449,17,107.588,104,111
2450,20,115.150,106,122
2451,20,127.050,120,132
2452,17,105.647,101,112
2453,17,103.471,100,106
2454,20,138.850,133,145
2455,23,108.652,100,119
2456,7,104.571,103,107
2457,30,105.600,101,108
2458,17,113.882,110,118
2459,14,111.143,107,116
2460,32,105.062,100,109
2461,16,122.188,116,126
2462,24,125.125,101,139
2463,15,136.733,134,139
2464,20,101.400,99,104
2465,10,100.500,99,103
2466,7,117.429,115,120
2467,21,102.333,99,107
2468,29,112.724,100,126
2469,31,111.065,102,120
2470,6,140.667,137,143
2471,11,110.364,108,112
2472,4,138.250,137,139
