 ,Area,Mean,Min,Max
1284,32,132.750,118,147
1285,32,124.719,114,134
1286,16,122.312,119,126
1287,34,135.382,117,151
1288,10,121.000,115,125
1289,8,131.125,123,138
1290,35,130.086,116,143
1291,38,137.842,117,160
1292,9,125.444,123,128
1293,33,134.212,118,146
1294,26,133.000,114,145
1295,15,125.067,120,128
1296,9,161.000,155,167
1297,26,130.654,122,139
1298,5,119.400,118,121
1299,38,130.632,116,147
1300,40,146.375,117,169
1301,12,125.333,122,129
1302,26,127.115,118,139
1303,37,137.135,118,154
1304,19,122.158,118,126
1305,6,125.000,121,128
1306,16,127.500,118,136
1307,7,120.714,117,125
1308,10,124.100,122,126
1309,10,121.300,119,125
1310,21,130.238,118,142
1311,31,127.613,114,141
1312,8,135.375,123,146
1313,13,121.077,118,124
1314,21,120.286,114,126
1315,31,130.581,116,148
1316,17,121.294,117,124
1317,16,122.500,116,133
